Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch,word_count
226797705,3,2014-9,United States,"We enjoyed most all the rides, quite a few were closed. Most of the rides need some updating or a coat of paint. Some of the cast members were great and went out of their way to help you and others could not care less. It seems that Disneyland has become a cash cow for the Disney company, they seem to do very little maintenance or upkeep. The Star Tours was fantastic since it has been updated, now every time you ride you can get a different adventure. Many of the rides the cast members would stop the lines while out in the heat for long periods, not sure why they were doing this. Disney needs to work on crowd control at their parks, Fastpass only goes so far.",Disneyland_California,129
154244044,5,2013-3,Belgium,"I had a great time in disneyland.We did two organised tours and so behind everything. What we thought that was only decorations seemed to be real antiquities. Every shop in mainstreet has a hidden mickey in there decor. Everywhere in the Parc you can see these hidden mickeys. In the waiting lines you also can see a lot of hidden gems. You must open your eyes while walking in the parc to see all the small details, and to notice all the hidden gems.Ofcourse we did the attractions and show also, but after doing the guided tours you watch and join the things on another way. My tip to everyone: just do the guided tours (inscription at the information hall at the entrance) you will have so much more fun",Disneyland_Paris,130
134726203,4,2012-6,United States,"Overall, it was better than I expected. The rides were longer than I thought they would be, and they were also very neat and well put together. We also met the princesses and other characters. It was nice that the princesses took the time to talk with my daughter and take a bunch of pictures. We also saw the princess show and it was fun because my daughter got to participate. I highly recommend going through Mickey's house, I thought it was amazing and I am 27 years old! We also enjoyed the Pirates Island and Frontierland. I was kind of disappointed in Tomorrowland, but the submarine ride was really neat. The only bad thing about Disneyland was the lines, I guess it is to be expected.. but it still sucked.",Disneyland_California,131
504173071,2,2017-7,Saudi Arabia,"Drove 5  hours to Paris to take kids to Disneyland. Access to park was in good organization (long walk though for kids), but the number of people was toooooo much! My kids hardly got a chance to have decent rides. Waiting times ranging between 45 minutes and 2 hours. Unfortunately, we have paid a lot to travel and get to the park only for their disappointment as they couldn't stand the long lines and the high temperatures. Why kids don't take priority in the rides? Why families with infants don't get priorities? If you are allowing to many people in, then would you increase the number of  good  attractions to split time over them?I would stick for NL famous park  Afteling  next time to have better family quality fun and time.",Disneyland_Paris,131
509336339,5,2017-8,United Kingdom,"Our first visit to disneyland and we and the grandkids loved it, we spent four days here and tried to do as much as possible but you can't it's just too tiring there's a lot of walking and a lot of queueing, if you are a disney hotel guest make use of the magic hours every day. I particularly enjoyed the star tours experience, hyperspace mountain and big thunder mountain the children loved fantasyland and all the rides there, the fireworks and laser show is worth staying up for and the parade is spectacular, if you want to buy souvenirs there beware it is all very expensive 20 euros for a small cuddly toy but at the end of the day it's worth it because it's just a magical experience ",Disneyland_Paris,130
139321783,5,missing,Australia,"We were here for 2 days with our son (almost 2 years old) at the very beginning of September. if possible try to avoid the weekends as they are very crowded. We were there for a Sunday and a Monday, Monday was definitely a bit quieter. The shows were great and you should make time to see them   our son adored the Lion King show and the Golden Mickeys. The staff were very good at all attractions and we never ad queue jumpers at all during our 2 days. The food was alright and consistent with what we expected, you aren't going there for fine dining! overall a great trip and I'd highly recommend for people with smaller children as there probably isn' too much for older kids or adults.",Disneyland_HongKong,130
556223278,3,2017-4,Philippines,"In terms of fun factor, Singapore's Universal Studios was way better.The Disney Princesses seemed unhappy while touring the grounds and being ogled by children and people.The Night Parade was a let down. At the end of it we were asking if that was it. After lining up and being jostled around by the crowd we felt shortchanged.Staff at the souvenir shops were snooty   so why would people be happy in buying way overpriced Disney stuff we could get at lower prices elsewhere?There was no ride that I could say was super fun. And I was so looking forward to the Star Wars ride which was not fun at all   is that all they could think of?Maybe we'll have a better experience in Osaka with the Harry Potter theme park...",Disneyland_HongKong,129
263311540,4,2014-5,India,"Yes, I want to play more. My wife told me we'd go to the Buzz Lightyear Laser Blast again, but we couldn't get the time. While I had to explain to her that we'd miss a lot of things if we go for Autopia, as it was a long queue. The point is, we all become kids there, I guess unless you have a kid. I really don't know how the parents there were controlling actual kids.Except for the little jerk in my back during Space Mountain 2, rest of the Disney park was something of a dreamland. The only thing one needs to know other than that probably is that it's huge, and you'll end up walking miles if you try to cover as much as you can.",Disneyland_Paris,129
423331941,2,2016-2,United Kingdom,"I've been to Disneyland in California around 8 years ago and I loved it! When my Mom told me we were going to EuroDisney, I was so excited and I thought my experience would be the same. Sadly, it wasn't as good as I was expecting. The rides are childish, souvenirs are very expensive, all the restaurants close way before the park closes, almost every ride was either broken or under construction, and I only saw 2 Disney characters throughout the entire day. We really wanted to see the closing fireworks so we had to wait for 1 hour and a half in the freezing dark cold because the rides and restaurants were shut. And the worst part was that the bathrooms were closed too! I am definitely not impressed. ",Disneyland_Paris,130
220235359,5,2014-7,United Kingdom,"We visited here with extended family and each member had a ball. The magic just never goes. Characters could be a bit more abundant but the staff that organise the specific character slots are great and make sure everybody gets their turn. The parade was super and my kids were thrilled to see Elsa, Anna and Olaf in it. Food and merchandise is quite pricey but you just have to accept that. We stayed in Disneyland Hotel so had access from 8am but not that many rides are actually open early. Careful planning is needed. We often were in for 9ish and that allowed enough time to get ahead of the gates opening at 10 to the rest of the public. We will definitely be back again and hopefully soon. ",Disneyland_Paris,130
373128151,5,2016-5,United States,"I live in Georgia, which across the country from Disneyland. I made the cross country trek for the Tinkerbell 1 2 Marathon. Now, I will adamantly defend that Disney WORLD puts on the best races HANDS DOWN. But since this is a review of the park, I'll have to say DISNEYLAND is where it's at hands down!!! The longest wait line I ever saw was 60 minutes, that's a short wait at Disney World. Most of the rides were kid (3 7) friendly. Being a kid at heart, and extremely prone to motion sickness, I loved everything about this park. The best part of all was the asessability to the Characters!! I highly recommend this park to anyone thinking of taking a younger child to the Happiest Place on Earth.",Disneyland_California,130
305983080,4,2015-9,United Kingdom,"Be prepared to spend a lot of money, the food is NOT cheap about    20 a head and nothing is offered cheaper unless packing own lunch. Smoking was happening whilst waiting in line for rides! My hair stunk at the end of the day. As for the rides unfortunately 2 rides broke down whilst I was in line meaning I only managed 4 rides in total of a 10 hour day. The rides I did get to go on were spectacular! The only one I didn't like was mission to space mountain. It is a brilliant ride but I don't like going upside down, I did not know it did this until too late... The park is well kept and clean but the toilets could use more care and hygiene. ",Disneyland_Paris,130
333987646,5,2015-12,Portugal,"A magical place in Europe. More than you could expect. Good to visit with families or couples. 5 different environments with many atractions suitable to all ages. Such a clean place (you can't see rubbish on the streets). Xmas seasons increases the magic of the place. Within 2 full days (off peak, week days) we manage to see 80% of what we had planned queueing not more than 20 minutes per atraction. The worst thing is the food inside and outside the park: too busy restaurants and not good food. It's better (if you can) to bring your own food (less expensive and quality food). Expect to pay more than 30 euros for junk food for 4 people family (i mean junk food). I would come back next week.,",Disneyland_Paris,129
135436343,5,2012-7,United Kingdom,"I loved eurodisney and the Eurostar is much better than taking a plane. There was a lot of walking but it was worth it. I wouldn't recommend it for couples, maybe people who have kids and are about 7 and over because it will be easier for them to go on the rides.I stayed at Newport bay hotel, and it was amazing, the food was very tasty and clean and the rooms were lovely so I wouldn't complain about them.the rides were amazing and how they've done it is very good and fun!! If visiting Disneyland newport bay I would reccomend you to see stunts spectacular show which is so different to what you would expect in other countries.I hope you visit eurodisney and have a great time if so.",Disneyland_Paris,130
160962779,5,2012-9,Australia,"3rd trip to disneyland and i still run around like a little kid. i think every time you go you develop new strategies to see everything.As many others have said, it is quite expensive but it is always well worth it. the parades are amazing, so are the fireworks. we travelled just after american kids had just gone back to school so it was relatively quiet. didnt have to wait long in queues and having the added bonus of the fast pass helped us ride rides several times throughout the 2 days we were there.All the rides are amazing, unfortunately the indiana jones ride was not operating (one of my favourites) but ride maintenance has to happen at some time!!Always an amazing experience, no one does it better than disney!",Disneyland_California,130
139333842,2,2012-8,South Korea,"My 4th visit to this park, my first was in 1992 when it opened. Back then it was an excellent park, but per the years it has deteriorated. Even with the studio park, the old park has lots it's magic. The light parade has changed their lights and they know look cheap (where has the high standards gone), the buildings look old, the walkways, rides look tired and no new injection of enthusiasm into the park. Some of the staff are great, some good and some not so, but I understand that with such a large manpower, they can't get it all right but as Disneyland..they should. Seeing a member of staff smoking behind the fence is not what I would expect from this park, the magic has gone.",Disneyland_Paris,129
428580455,1,2016-10,United States,"Well this will be our 3 trip to California Disney park and our last , It so not worth the money , to many grown adults with NO CHILDREN wait for kids rides ! Why does grown adults of 30 plus years want to got on the tea cups or dumbo rides ... ? Or worst still que to meet Micky mouse! They make the que lengths even longer, it hard enough keeping toddles in check without having to wait for 40 mins or more for rides and to meet characters . I feel that a lot of the rides are out dated and modernisation of a lot of them is well over due ,Disney is def look old and tired, come on Disney An overhaul is well over due ",Disneyland_California,130
120856302,4,2011-2,United Kingdom,"Firstly, I'd like to praise Disney regarding their disabled access for rides. My son is autistic and without the priority shown to him with his disabled pass he should have had meltdowns in all the mad queues for rides. Unfortunately though, the Mad HattersTea Cups, Big Thunder Mountain, and Space Mountain were all being fixed when we tried to go them. They were out of action for most of the day. We were staying there for 3 days, but if you'd only had a one day pass this would have been much more annoying to find that the more popular rides weren't running at certain times. Maybe it's coincidental, but it made me wonder whether they close these rides routinely during off peak days in order to service them. ",Disneyland_Paris,129
229701871,3,2014-6,New Zealand,"First visit to Disneyland Paris. Having been to both Disneyland in Anaheim and Disneyworld in Florida I was excited to visit Paris.It was such a disappointment and I wish we had spent the couple of days we had there shopping at outlet stores... I think we would have had more fun (and I don't like shopping!).The park seems so much smaller (it was). The food in the Disneyland district outside was terrible! It was so much a less happier place than the Disneyland in USA.I felt that everyone was just going through their paces & doing there job. There was no  magic  left in these castle walls.I would not go out of my way to visit again.If you have the chance to visit the parks in the USA, grab it",Disneyland_Paris,130
345924336,5,2016-1,Canada,"This was our second trip to Disneyland. My girls were 7 and 11 on this trip. Three days was not enough so next time we'll go for 4 or 5! Every trip we learn something new and valuable!I highly recommend the character breakfast at Plaza Inn, especially if you have little ones! Minnie and friends come around to the tables and it's a delicious buffet breakfast with a lot of options.There are so many things to do! We watched s Frozen play at the Royal Hall and also Mickey and the Magical Map.I also recommend getting the Disneyland app so you can check wait times and FastPass availability. It's great as it also shows where characters are!This is our all time favorite place to go! Can't wait to go again!",Disneyland_California,130
636862975,5,2018-11,United States,"Disneyland is a place where memories are made. When you start walking down Main street, your are taken to a whole different place. A place where you can be a kid again, and you can leave all your worries behind. There is something for everyone there. If you cant ride rides that's ok because there is so much to look at including shows, parades and even train and boat rides! Don't forget the music as you walk along you might here a Jazz band playing in New Orleans Square, or a Barber Shop Quartet singing on Main Street. If you have little kids there are still rides that they can go on as well. It really is a magical place that brings our family back time and time again.",Disneyland_California,129
429656846,3,2016-10,United States,"We were staying 30 minutes away for a conference, and decided to check out Disneyland since it was so close. They say October is the off season, but it is still crowded!! A lot of the rides we wanted to ride were down for maintenance, so it was pretty disappointing. Space Mountain was decked out for Halloween, and was by far my fave ride. It was interesting to see the differences between the same rides offered at DisneyWorld and Disneyland. We did not get the park hopper pass to include California Adventure... kind of wish we would have just gone in to that park over Disneyland... newer rides and alcoholic beverages. At least I can check Disneyland (the original) off my bucket list. I highly prefer DisneyWorld, hands down!! ",Disneyland_California,129
165378934,5,2013-6,United States,"Of course it was crowded, we went the first week of summer break. My only complaint was that you could really only get one fast pass at a time. Fast passes were life savers, especially with little ones. The staff is so helpful. Use the train to take you land to land, especially after a long day. Also use the monorail to get to the restaurants in Downtown Disney and then return that way. It saves your feet a lot of walking. Early mornings and late evenings cut the ride times down. It is expensive so plan on that as well. Take your own water because you will pay over $4 for a bottle. Oh and make sure you take your littles to the restroom before getting in a long line.",Disneyland_California,131
659080088,4,2019-3,Canada,"..if you can handle the crowds. We expected busy and boy was it ever. I prefer the WDW prebooking of fastpasses and the magic bands to manage long lines and waits, but you can add MaxPass if you want to pay for it. Park is clean and well themed. All the CMs are friendly and accommodating. Tried Walt   s chilli. Didn   t get to ride in the front of the monorail but we tried. Having park hopper is nice between these two parks as they are so close together. A few rides went down a couple times but never for long. If it is your first visit and you want to see it all, I would say two days at each park. That factors in, eating, shows, parades, rides and lines.",Disneyland_California,131
483682374,3,2016-9,Singapore,"Went to HK Disneyland for my birthday and of course, I had to get a badge from the office before starting. Throughout our visit, NOT A SINGLE cast member wished me a Happy Birthday (I was quite hurt). The cast members all looked like they've been owed their wages and did not look like they were working at the most magical place on earth. It wasn't even a particularly busy day because it had rained in the morning, so we could only go in at almost noon ish. The only up side was the queues were relatively short, but that's about it. Don't think it's worth spending close to a $100 (SGD) here. Will probably be my last visit. I'd rather save more money and go to Tokyo Disneyland.",Disneyland_HongKong,129
553471459,2,2018-1,United States,It   s no longer the happiest place in earth but has become the slowest place on earth. Arriving by car you get the pleasure of paying $20 for parking that between the wait getting in the parking structure and fighting the crowd to get in a team takes at least an hour. Most rides take near to an hour to wait or get a fast pass and come back in 2 hours or more. While waiting for the fast pass you can   t get another. If you manage to get on a ride it lasts about 5 minutes. Spend a day there and maybe get on 4 or 5 rides. Not worth the money or time unless you   ve never been there and even then not sure it is.,Disneyland_California,129
455223531,3,2017-1,United Kingdom,"My partner & I visited here 2 days ago just for the day. Disney is such a lovely place to be! Just a bit upset as a lot of the rides were closed when we were there in both parks and then at 5:10pm we tried to go on the tower of terror and it closed at 5:00pm due to the Star Wars show going on? There was no notices anywhere saying this? We was a bit angry at this. Wouldn't recommend going in January as the park is quiet so they feel they can shut rides, a lot of the food stalls were closed too, only the restaurants were open. Basically, we've been to Disney a few times and enjoyed it but going in January I really wouldn't recommend.",Disneyland_Paris,130
219525384,5,2013-10,United Kingdom,"It really is an incredible place to visit. Having been to Florida disney world I was expecting to be slightly let down in comparison but I was far from it. The Halloween decorations were brilliant as we're the harvest parades. I strongly recommend staying for the castle show at night as it really is gorgeous! So much that I ended up staying for the same show several nights in a row. It's amazing that the park is kept so clean and tidy when it is always so busy! Incredibly friendly staff and actors, we were treated the same as the children and we were a group of three twenty year olds so it was really nice that they appreciate that we are just there to enjoy ourselves as well :) ",Disneyland_Paris,130
199844756,5,2014-3,Slovakia,"Disneyland park in France is just wonderful. I cannot compare it with other Disneyland parks as this was my first visit ever, but i love it. It is very big and although there are many people everyday it is clean. In the time of our staying in the park 4 attractions were closed, but it was OK because there were many others. We spent there three days and we didnt see everything. We will definitely return back. Our children were very happy. Yes, maybe the food and shops are overpriced but you can find also some cheaper alternatives for eating. You can choose cheaper or more expensive restaurants. The only cons of this park are the queues for the attractions, we were sometimes tired and bored while waiting for an attraction.",Disneyland_Paris,131
459282404,4,2017-2,United Kingdom,"We have just returned from a stay at disney we stayed at the hotel Cheyenne and couldn't fault it , we had 5 days at the Disney parks which were great the only fault I would say was I had my 1 year old granddaughter with me and I don't feel there are enough baby changing facilities in the parks I could only find one which they call baby care centres which were great and had all you would need to feed and change your baby but it would be much better if there was a couple in the parks as they are a long way from some of the rides especially when you have to walk there with a few children when the park is really busy .",Disneyland_Paris,129
228926908,5,2014-9,United States,"Appreciated the extra security steps Disneyland takes. Felt totally safe. Every single employee (and there are many) are exceptionally friendly and helpful. Don't hesitate to ask for help or directions. Took a few snacks along, but also enjoyed the Disneyland corn dog, mint julep, churros, ice cream, and other tasty treats. Take advantage of the Fast Pass, which is totally simple to use. If you're not sure how to use it, there are many employees around to assist. Disneyland is such an exciting place, but take a couple of breaks throughout your day to grab a drink and or snack, find a cool place to sit, and just people watch. Be friendly and chat with some other travelers. We met many, many nice people from all over the world. Have fun!!",Disneyland_California,131
328799413,4,2015-11,Singapore,"We arrived early in the morning with tickets already purchased online. All the rides (no shopping yet) were practically covered within 4 hours. The more exciting rides were like: big grizzly mountain, space mountain, RC racer in Toy story, mystic manor...Long queues were: the many adventures of Winnie the pooh, jungle river cruise, autopia.. Watch out for the shows. Long and rowdy queues. Honestly they should have proper lines for queuing even in the waiting area before the shows start. Plenty of time to shop after the rides, even after the parade fireworks at night. So save all the bag spaces for the rides; I didn't want to carry all those heavy stuffs while taking those rides.And they will have an Iron Man Experience coming up in 2016. Can't wait!",Disneyland_HongKong,130
488664850,5,2017-5,United Kingdom,"I'm trying to visit all of the Disney parks in the world and Hong Kong Disneyland was definitely a go to place on my recent trip to Asia! I had heard from friends that is a small park, which it is but it is definitely worthwhile and has plenty to do for the day! There are many common rides like it's a small world and the Winnie the Pooh ride however, there are some rides such as Mystic Manor and the Iron Man experience that are only in HK!The park is also possibly one of the cheaper ones of the world, the ticket itself is around   60 and you can get meals for about   10. Parking is around   20 for the day.Do stay for the fireworks as they are lovely! ",Disneyland_HongKong,130
400044315,4,2016-7,United States,"Greatest place on earth but also the hottest place as well on July 30, 2016. Long lines and long wait times, it would be more tolerable if they had Canopies for the waiting lines. Most times were 40 minutes or longer for rides, I realize it is peak season! Prices were high but expected this and had to make good choices about where to eat. I would have like to have seen more of the animated characters throughout the park mingling with the crowds... That is why the young children want to go the park ... To see the characters they love on TV.Parade was awesome but very very very very very difficult to find a place to watch it from. In my opinion Disney world was much better.",Disneyland_California,129
194595123,5,missing,United Kingdom,"We visited for 4 days travelling on the 14th February. 9 of us travelled with 1 child and 1 disabled young adult and we all had such a fabulous time. The whole atmosphere of the place was just awesome, we loved the parade and the dreams show which is on at the close every evening had me in tears every time it was just breath taking. We all enjoyed the rides and didn't find the queuing to bad but we did make the most of the fast pass option, when you go back at a certain time. Thunder mountain, buzz light year, pirates of the Caribbean and Peter Pan were most popular with us. Space mountain is great but really throws your head around! We will defo be heading back soon.",Disneyland_Paris,131
453132637,5,2016-11,Egypt,"This is my second time to visit Euro Disney. It's my favorite place on earth, where I am reconnected with the child in me I purchased the tickets online which is highly recommended to avoid long waiting lines and sometimes to benefit from special offers they have When u enter the park, u feel like you have entered a Magical Land, this feeling is immersed with the music played in the background.The parade at 05:00 pm was amazing, you would feel like you are 5 years old again. Other than all of those adventure and adrenaline rides I highly recommend to ride  Small World  . It's very charming and delightful If you have time, it's better to get the 2 days ticket than the 1 day so you wouldn't feel rushed ",Disneyland_Paris,131
218544204,5,2013-10,United Kingdom,"Title says it all! Having always loved Disney, I finally visited Disneyland Paris for my 21st birthday. The magic doesn't fade with age, even my boyfriend (who is nowhere near the Disney fanatic I am) enjoyed himself. Magical experience for all ages. Firework show particularly amazing. Yes, prices are extortion for gifts food drink and yes, there a long queues for rides and character meets... What do people expect when visiting one of the biggest attractions in the world?!? Can't compare to Disney USA as I have never been, but perfect to have a European version to help those like me who will probably never be able to afford the trip to USA. Also, Paris itself is an amazing city well worth the visit, so great location. Overall, AMAZING!!!!!!!",Disneyland_Paris,129
452216756,4,2017-1,United States,We apparently picked the worst time to visit. :( it rained everyday we were there and they had just closed two rides to take down Christmas decorations: the haunted mansion and the jungle cruise. I was really bummed because we had wanted to see the haunted mansion all dressed up. We still had loads of fun and they can't control the weather. Didn't realize they don't have an evening firework show except a few nights a week. Overall takeaway is I wish I would have planned better. We have been to Disney world over 10 times and there was really no comparison to it in my opinion. I didn't like how there was no meal plan or fast passes link that we have grown accustomed to at Disney world. ,Disneyland_California,129
425930874,3,2016-10,United States,"Not as big as the Disney in LA or Orlando. DL Paris is very small. Only four lands. Park can be done in a day. Didn't have much in way of adult rides, but rides that cater to children. Indiana Jones ride was closed. Star Tours was under renovation. That only left Small World, Phantom Manor (which broke down), Pirates of the Caribbean, Space Mountain, & Buz Lightyear. We were there for the Disneyland Half Marathon and purchased a three day pass. We only used two days of our pass. The fireworks show in front of the castle is worth watching. We only saw characters on Saturday from the window of the Disneyland Hotel. No other characters could be seen walking the park. I came, I saw, won't be going back.",Disneyland_Paris,131
132956808,5,missing,United States,"We spent one day of our four day trip to Paris at Disneyland as a surprise for our 5 year old daughter. We had such a wonderful time. It is a perfect park for a one to two day adventure as it is by far a lot smaller than Disneyworld and much smaller than Disneyland in California. Perfect for our two girls as they are 5 and 1 so we were able to see just about everything. The staff were all super nice, helpful and very friendly. We had heard otherwise but have learned living in Europe that if you are polite and respectful, you will recieve the same in return. Definitely a must do in Paris if you have kids and have some extra time...a nice break from sightseeing!",Disneyland_Paris,130
129181590,5,2012-4,United States,"Once again, what can I say, it's Disneyland and their the best in the business. Nobody does it like Disney does. By far it was the highlight of our Southern California trip. When you go is very key to enjoying Disney at its finest. If you want shorter lines go during their off season like we always do. The longest line we had was a 30 minute wait, and that was out of the norm, which was more around 10 to 15 minutes. The park is always clean and the crowd orginization is the best. Never do you see a cast memeber not smiling and they are always ready and willing to help anyone at anytime. You walk in the place and a smile comes on everyones faces and doesn't leave.",Disneyland_California,131
250960820,5,2015-1,United Kingdom,"disneyland paris parks are amazing and i loved every min of it, but it can be on the exspensive side if your lil ones want to take home some toys or disney clothing. i payed 19.99 euros for a mickey mouse hat, food can be overpriced in the parks so was well worth the visit to val d europe , its alot cheaper than disney prices, and also not fast food which is what is available in the parks, disney village is nice to also have a drink and relax after an tiring day exploring the parks, we ate in the planet hollywood, and was probably our cheapest meal , planet hollywood has a great atmosphere and the staff are very friendly , hope this review helped you out a little",Disneyland_Paris,131
266939642,3,missing,United States,I have an annual pass so I've been a lot recently. My feb visit was the best so far because it was an off week. I just have to address the overcrowding issue. It's almost miserable because it's so crowded. Do they not have a crowd cap ... I wish they did!!!!! One day I went and rode 2 rides and was just done getting run over by strollers and bumped into by random people and waiting in hour long lines... So I packed up my kid and went home!!!:( Other than that  the cleanliness always makes me happy and the rides never disappoint (if you actually get on one). Food is always outstanding as well as the customer service of the cast members !!! Something for everyone here!!!:),Disneyland_California,129
360979907,4,2016-3,Malta,"Having visited Port Aventura in Spain before, at first I could not understand what the fuss was about. It was a disappointment to me that there are not as many shows as there were in Port Aventura. But then I started to enjoy myself in the atmosphere with music, parades etc. I found Buzz Lighter fun, Pirates of the Caribbean, Autopia ... The rides were accessible on the Wednesday and Thursday before Easter but it started getting worse on Good Friday and especially the day before Easter. The queues were very long and there were people everywhere. I cannot imagine what it would be like in summer. However, in spite of the crowds and all the waiting it is still worth visiting. Very easy access to Disney Hotels by shuttles.",Disneyland_Paris,130
29271148,2,missing,Australia,"Disneyland.... 2 Adults 3 kids(15,13,11).... pay for 5 Adults...At around $1200 Australian dollars for 3 days. Value for money not there, even with California Land(half open, waste!!). My wife and I were here 21 years ago... not much has changed.... Food was REALLY expensive... better off leaving the park and returning later. Considering that the place is full nearly all year round, the food is so over priced. Disney must be struggling these days.... Not only they slug you $150 $175 US (3 days) then expect you to spend around $30US a day to drink & feed yourself...I call it a RIP OFF!! kids enjoyed it... But went hungry until we got out of the theme park... and ate just over the road at a third of the price.",Disneyland_California,129
508732694,5,2017-7,Italy,"I visited Disneyland Paris years ago but I came back after many years with my own kids... it was magic, a true fairytale! Getting there wasn't cheap but once in the parks we didn't spend too much (had a half board plus meal plan): the children were happy enough to just be there, didn't ask for much else. Every area is enchanting, so much to see and do and the extra magic hours helped a lot, going on popular rides or taking pictures before the crowds rush in.Food was ok and if well organized, even queuing can be not so painful (as we feared).I'd recommend watching the shows, they were fabulous! Same goes with parades and the fireworks before closing time.I'd go back in a heartbeat, with kids it's even better!",Disneyland_Paris,131
