Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch,word_count
468940897,3,2017-3,United States,"Was disappointed this year on our trip to Disneyland this year. We celebrated their 60th anniversary in 2016 but this year was less than stellar. Some of the really good ride was  closed for refurbishment . This included the Matterhorn, Grizzly, Railroad, Mark Twain's paddle boat ride. On the plus side they brought back the Electric Parade. Haven't seen that in years. The Frozen show was worth the wait. It was definitely a hoot for everyone young and old. The food was great especially the corn dogs! We were disappointed with the Terrace Italian restaurant. When we approached for dinner they advised we should book ahead. I asked how would we know to book ahead we were tourists! Anyway, despite the issues it is always a good trip to Disneyland!",Disneyland_California,130
271789651,4,2014-11,United Kingdom,"Me and my fiancee have been 4 times in the past 7 years (without kids) and are planning our fifth visit (with her 13 yr old sis) this year. Each year we learn new tips and tricks to enjoy the parks. We usually visit for the bonfire show, the first week of November. This is when the park is fairly quiet and so queues are very short. We have stayed in Santa Fe hotel, (which has fab rooms at a budget price), Newport Bay ( a lot more expensive, but the view over lake is beautiful especially when the fireworks are being set off). The best hotel by far is the main Disneyland Hotel. This is well worth every penny and the only hotel we will stay at from now on. Rooms are massive, comfortable and very clean.",Disneyland_Paris,138
451360966,5,2016-8,Singapore,"The parade and the fireworks is the most awaited higlight. There are limited attractions for adult, adventure land and the star wars ride. Star wars is a new attraction and its a high speed indoor roller coaster. You must try it and repeat it five times!!! The dining areas are not so spacious so if you will visit on a weekend, be ready. Tips: 1. Bring an umbrella if you hate the sun 2. Bring extra shirt coz it's really humid and hot 3. Buy an express ticket if you're visiting on a weekend or else be ready to wait for 2hrs for queue 4. Better visit ocean park if you're traveling as a couple. You will appreciate it though if you're still fond of Mickey and mini mouse! ",Disneyland_HongKong,129
251549919,5,2015-1,New Zealand,"I have been here a few times, but wanted to introduce and share with a child so brought my Niece over from NZ. We had a blast! She loved all the rides and the parades where amazing. I have learnt now to get a mobility scooter as I have a knee that starts aching after a while so I can last all day! I brought the hopper tickets so we could go between both parks and 3 days so I could space it out with a little one. We had one whole day, came back for the fireworks one night, and then used the last day when we where going home as had a night flight. You can not come to LA and NOT go to Disneyland. Staff where amazing, and it was nice to be called Princess.",Disneyland_California,138
468482432,4,2017-3,United States,"Just returned from a Disney trip during our Spring Break. The family had been to the Orlando Parks a few times but had not been to Los Angeles. Thank god for the extra time in the park Extra Magic Hours that came with staying in a Disney hotel. We did the majority of what we wanted to do between 7:00 & 9:00 am. Star Tours was great. Pirates was closed the day we were there, so we didn't get to see the revised ride. The Park is in really good shape. Disney is still magical.But the place shows its age in the narrowness of its walkways. By 10:00am, the place was packed, and it is overrun with strollers and scooters. We will not go again during any school holiday.",Disneyland_California,129
340585777,4,2015-11,Malaysia,"We had a memorable outing at Hong Kong Disneyland on 30 11 2015. Though it was a Monday, the crowd was still quite big. Long queues for rides, shows and even at the restaurant. To top it all, the weather was so hot. But the show Lion King was a marvelous snippet of the actual musical that no one should miss. We enjoyed the day parade so much that we decided to stay for the night parade. The singing, the ever changing lightings, the cartoon characters in beautiful shiny costumes and of courses the fireworks that mark the finale of the show is a real WOW!! This is a Finland that truly bring out a child in you no matter how old you are.",Disneyland_HongKong,124
124370703,5,2012-1,Malaysia,"I don't know what it is, but as soon as you enter Disneyland, you get a magical vibe, even for adults like me and my husband. We felt that this was more of a honeymoon than our real honeymoon a month ago. Haha. However, the rides were mostly kiddy rides, as compared to Disney California Adventure Park. But there were lots to see and the Aladdin musical was so, so nice! Everything was just so beautiful. The fireworks were a bit disappointing though, as I had high expectations, and I have seen better ones. Still, I would go back if I get the chance :) Talk about reliving your childhood memories. Those characters just make us wana forget about being adults and go rushing to them. Haha. ",Disneyland_California,127
541684202,3,2017-11,United States,"An interesting twist on the traditional Anaheim location. Only 16 rides in total and geared towards children. Due to the relationship the Chinese have with their ancestors, some rides were revised or do not exist. The haunted mansion is the Mystic Manor and the only ride we went on twice. An enjoyable experience. There is no Pirates of the Caribbean as well. Tomorrowland is Star Wars and Marvel centric, which was not a bad thing. We spent a half day which was more than enough to ride everything and see the sites. We also went on a Saturday afternoon starting at around lunch and we pretty much walked onto the rides without wait. It started to get busier around 5pm. A worthy stop on the way back from Big Buddha if Disney is your thing.",Disneyland_HongKong,135
432008883,5,2015-11,United States,"I love Disneyland. Attended as child when it first opened with A E tickets. Brought my children there and we parked our camper in the parking lot area where California Adventure is. It has changed and always has improvements each time I go. Favorites are: (rides splash mountain, big thunder, Pirates, space mountain) ( shows  fireworks, fantasmic, shows that vary in the theatre by the entrance to toontown) (gardens  you could sit anywhere in Disneyland and just look in any direction and every nook and cranny has been made magical with flowers, foliage, water features and architectural creativity... And so clean always! Magical, wonderful and a perfect vacation for kids as old as me and young as my grandchildren!!! I haven't been since 2009 with grandchildren but am dying to go again. ",Disneyland_California,132
565162532,5,2018-3,United States,Disney really knows how to cater to groups of all ages. We had a blast bring kids for two days. The park is immaculate always. I never ran into one cast member that was not super friendly. They know how to train employees. My favorite place to be. The one complaint I noticed this time was even when the bathrooms were really clean they did not always have a clean smell. This was the first time I have ever noticed it. It was consistent over many trips to the restrooms over a two day period. A friend has mentioned that there was always someone using a changing table and maybe it was diapers in the trash cans. Maybe Disney should find a creative solution to that with so many families with littles being there.,Disneyland_California,134
397957542,3,2016-7,United States,"We never did Disney in the summer and I know why. It's crazy busy. I would recommend Disney World over this. The cast members aren't as friendly and the park isn't as clean as FL. Maybe it's a California thing, but we appreciate southern hospitality and we had more of that in Orlando. Even the visitors seemed friendlier. Guests will run you over with the over abundance of motorized wheelchairs and never apologize. We made the most if our day and were able to get on all the rides by utilizing Fast Pass often. Keep an eye on your time and get another as soon as you are able. We thought things would empty out late, but it was still busy at midnight. Just be aware and be patient and it can be a lot of fun. ",Disneyland_California,137
488873582,5,2017-5,United Kingdom,"First time that we had visited Disney Paris and I have to be honest, after only going to Florida I was nervous that this park would disappoint.I am happy to report that we all had a great time! The only things that we noticed is that there were no way as many characters spotted around the park. During our 4 night 5 day stay we literally didn't see one princess. We saw chip n dale, goofy n Pluto and Micky and that was it. However as we had gone for the rides and atmosphere rather than characters, it wasn't a problem, just an observation.Oh and can someone ban the guys trying to sell the    1 Eiffel Tower key rings etc please   you literally say no to one and the next one starts on you.",Disneyland_Paris,134
173931699,5,2013-7,United Kingdom,"2nd visit in the past few years and still just as magical as the first time, watching the 20th anniversary celebrations   parades and castle show and fireworks   were amazing, tear inducing! So much to do and see make sure you book several days at least 3 I'd say to cover everything the rides are clearly labelled as to who they are suitable for and for the first time we went on the small world ride...wow...the animatronics were amazing we completely forgot we were listening to the same song played over and over in different languages, the weather was great which made it even better, the only downside is that shops and drinks are really expensive but then its Disney...its once in a blue moon (unless you go every year!)...treat the kids!!",Disneyland_Paris,131
614800685,4,2018-4,South Africa,"We spent a short 3 days here and it was loads of fun, but we were completely exhausted as there was so much to do in so little time. We ate dinner at the Mickey Cafe and a breakfast at The Plaza and saw the Disney characters, though there was a definite lack of places to eat at or purchase any type of food if you weren   t booked into a restaurant. So pack a snack lunchbox for children if you are visiting. Wearing comfy shoes is essential. Don   t be put off by the queues as they move fairly quickly. The lighting and fire work display are spectacular. Disney World in Florida is, however, still the number one theme park for us.",Disneyland_Paris,123
318739888,5,2015-8,United Kingdom,"I have always wanted to come here and I was not the least disappointed! Brilliant! We didn't go on any rides we just enjoyed the Cinemagique and the Parades, walked around and just savoured the view (We're not much of a rides person, anyway). It wasn't as busy as I expected it would be and we had good weather which was a plus! The fireworks at the end were amazing! We were sat at the front 30 minutes before the start of the show and it has to be one of the most magical things I have ever seen! The fireworks lasts for 20 minutes and each time it is different. I recommend you to stay and watch as it will really make you feel some type of way.",Disneyland_Paris,129
463854718,5,2017-2,United Kingdom,"We took our daughters (one an adult one aged 6) to Disneyland Paris for Feb half term. It was amazing, the park is very clean, restaurants and coffee shops are very expensive. An example is 3 coffees and three donuts    20. To meet the characters, you have to queue, in the princess pavilion where there is a different princess every day, you wait approx 90 mins, we took it in turns to queue whilst the other took our young daughter around the park. We had 3 day park passes and stayed in the park from 10am until about 18.30 after the parade finished and feel we could have stayed another 3 days, so much to see and do. We definitely recommend and will definitely be returning ",Disneyland_Paris,126
139189906,5,2012-8,India,"Just came back spending 4 days at Disney parks in LA. The thing about Disney is the more time you spend there, the more you think you can do...even after 4 days, we felt there is so much more we could have done.Really enjoyed the new Carsland rides, especially the Radiator Springs, lucky to do that twice given that typical waiting time for that one is about 2 hours. Among the favorite rides in CAP   Tower of horror, Radiator springs, Mickey's giant wheel, California screaming roller coaster, soaring over California, Grizzly river (and I'm sure I missed few). In Disneyland park, almost everything is great...The most favorite part was World of Colors and Aladdin in California adventure and Fireworks, Fantasmic in Disneyland park...simply awesome...",Disneyland_California,124
641663151,1,2018-12,Netherlands,"Of course; Disney is a must see, and with Christmas is the decoration very nice and magic. But... much to much people for much to less good atractions. We waited and waited and waited...; and saw much to less. Dramatic long waiting queues, mostly over 1 hour, in the cold rain...fronzen all over on this 24th of december... The most stupid    american thing    is the ridiculous fasspasses; when you wait, you wait extra longer because of lots of people who pay extra for the fastpass. It is a real unfair moneymaker.When you want to go; Please book your parking and entrancetickets online, we didn   t and had to pay wet 45(!) euro extra (with 4 persons): ridiculous!!We where in the park for 10 hours, and where able to visit only 8 atractions and the parade...Be warned for this real moneytrap!",Disneyland_Paris,140
340851199,5,2015-11,Singapore,"We went here on November 2015... it's our 3rd time. as usual, we enjoyed all the rides, the queue time is not very long.. average 20mins or so...we love the Grizzly gulch roller coaster... my 8 years old daughter really enjoy it and for the 2 days, we took that ride for so many times again and again...we enjoyed the Mickey and the Wondrous Book show... (although I am personally actually prefer the  Golden Mickey Show ....)...the Parade was lovely as usual... now they have the  Disney Paint the night parade .. it's nice too..this place is always a happy place and we always have a great time, will definitely make the time to come here every time we visit hong kong..!next year probably they already have the new ride (iron man)...",Disneyland_HongKong,132
291652129,4,2015-7,United Kingdom,"60 years and the place still manages to maintain the magic. If you had to describe Disney Land or for that matter the Magic Kingdom in Orlando, you would probably not rate the rides at very high level when comparing to other parks (Universal and Disney California). The atmosphere however ensures that this is a must on every visit. My kids have been to Florida and California several times and when we discuss the itinerary, they always want to start first at Disney Land (or the Florida equivalent Magic Kingdom). Do they get the most from the day? Probably not, but it is something you just have to do and it puts you in the right frame of mid for the rest of the holiday.",Disneyland_California,125
245624395,4,2014-12,United Kingdom,"This year we found there to be lots of school outings, having two young children ages 3 4 we were constantly trying to avoid being pushed about. As our little ones are not able to go on many rides we made our way to its a small world, luck was in that there were quite a few disney characters walking around. Therefore we were able to get some good photos. Only downside was we waited for the parade and none came round until 2.45pm and then again at 3.45. By this time the little ones were hungry and we had gone to eat. We enjoyed ourselves but we did find simple things like key rings pencils rulers had gone up in price.",Disneyland_Paris,122
417394116,5,2016-7,United Kingdom,Enjoyed trips six years in a row. Parks are amazing. Staff are friendly. Rides are great fun. Brilliant when you go at a quieter time. Magic hours tickets when staying in Disney Hotels are a great help. Recommend visiting Fantasyland and rides like Dumbo asap to avoid extra long waits. Also recommend taking snacks and drinks into the park. Good for little money saving but also avoids sugar fest only snacks. Half Full Board Meal Deals are great value. Fast Passes are great. Parades are amazing but get ready for a long sit to get a good seat. On the latest trip we noticed 3 huge rats running at the side of the path in the middle of the park.,Disneyland_Paris,120
394003720,3,2016-7,United States,"I grew up coming to Disneyland every summer for the past 50 years so we brought family here from abroad to spend the day and we were disappointed! Indiana jones , Hyperspace, Matterhorn and even Peter Pan experienced system glitches throughout the day so the rides were down for he at a time ( Indiana jones down several times throughout) fast pass out and after talking so much about the fireworks and watching crowds waiting for over an hr an announcement came that the fireworks would be delayed ....and then ...none this evening ! At 11pm the Peter Pan ride was open do we braved the line and the ride was great but very warm since no air conditioning. With all the profits over the years and the price we paid for 6 tickets we left bummed!",Disneyland_California,137
153412133,5,2013-2,United States,I love Disney films so was only right to drag my bf to Disney land x he enjoyed himself too and couldn't wait to get on the rides. Longer ques for the smaller rides so worth fast tracking them instead of bigger rides. Drinks are reasonable priced for a theme park. Had a corn dog for lunch which was 7 dollers. Ate in the rainforest cafe outside the park for dinner. A few rides that weren't open which was sad but they are being done up so will be even better when you go :) very hot as well but luckily loads of free water fountains. You can bring pack lunches to save money and are even able to get free photo on the buzz light year rides. Taking photos of the ride photos on your camera is also possible.,Disneyland_California,140
432914981,4,2016-10,United Kingdom,We went on a Sunday and Monday. The park was busy both days but we still got a lot done. We also went to the Halloween party which was amazing. It's divided into lands with Frontierland being my favourite. A large area of the park is sectioned off due to the expansion but don't let this put you off as there is still plenty to do.On the Sunday the longest we queued for a ride was Ghost Galaxy which was 50 minutes. On the Monday we did not queue longer than 20 minutes. We followed a plan on both days and did notice that rides we walked on had lines up to 90 minutes later in the day.As always Disney can not be faulted for it's customer service and guest interaction.,Disneyland_California,131
129984455,4,2012-5,Mexico,"My baby girl is 22, but we couldn't miss going to this Disney since we have been to the other 3. I have to say they had the greatest characters I've ever see. They pose with you, dance with you, hold your hand and walk through the park with you. The staff will take your camera and fotos for you. They were the sweetest people ever. Don't miss the lion king show, it was fantastic!  The down side is...there's no haunted mansion, there's no pirates of the Caribbean, there's no splash mountain.....and worst of all.....no funnel cake!!!!! I was so disappointed with   it's a small world  there were actual scenes with no dancing dolls, and some with only 2 or 3. I expected more out of that one. The up side is...it's cheaper, smaller, nice people, and it's still magical!!!",Disneyland_HongKong,140
423710400,4,2016-9,Vietnam,"Taking my children to Disneyland was the main purpose of my visit to Hong Kong this time. I've never been to other Disneyland parks in the world so I am not in a position to compare, but it seemed to me there are too many visitors from PRC to this park. Others are saying food in the park was expensive but I don't think so. We went to Royal Banquet Hall and the prices were Ok. You can even save a little bit if you buy meal vouchers online in advance. One thing I experienced during my visit in September was that they made a Halloween Mickey head near the entrance, which I did not enjoy very much, just in my personal opinion.",Disneyland_HongKong,123
286594233,3,2015-5,Australia,"Visited Disneyland Park with my family (2 adults, 2 kids aged 9 and 7) in late May 2015. The rides are fantastic for all ages. Especially Space Mountain. The Fast Pass system is great. But the park was so crowded that we spent most of the day queued for rides, lining up for food, waiting in line at the toilets, dodging people and making sure the kids did not get separted and lost. I assume because it was a Friday and Saturday when we visited in late Spring was the reason for such a crowd. The kids really enjoyed themselves but it was a delight for us adults to get back to the hotel each night. My recommendation is to visit on a weekday during Autum or early Spring.",Disneyland_California,129
272616760,2,missing,Belgium,"Stayed for the 2nd time at a Disney hotel for a night, which supposedly was earning me 2 more hours of  magic  on the second day. Huge disappointment! Only the park and not the Studios part was open, and even in the park only 7 rides...out of 46 were available, all practically in the  princess fairy tales   side, what do do with kids more than 8? Also during our whole stay some popular rides were completely closed like space mountain or Aladdin and yet there was no discount on the prices! At autopia , one lane was locked after 5 pm making the wait more than an hour long!!! Fortunately our kids were happy and enjoyed themselves making it worthwhile!",Disneyland_Paris,120
596463530,2,2018-7,United States,"We were excited to travel in to the park and see Aurora's castle. Coming from Disneyworld in Orlando, you have high expectations of Disney. As we turned the corner on Main Street and got our first glimpse of the castle, you left with saying,  that's it??  The trees surrounding the castle were much taller than the castle is, and instead of being in awe (as you are when you first see Cinderella's Castle, you get a better understanding of  It's a Small World.  This isn't the only big difference between Disneyland and Disneyworld, it doesn't take long walking around to see, there is no focus on the princesses at all. This park will definitely leave you being thankful that Walt had a much bigger dream in Orlando.",Disneyland_California,127
177754086,5,2013-8,India,Visit to LA is not complete without visiting the Disneyland Park. There a numerous reviews here so I cannot add much. My Top List : 1. Radiator Spring Racers2. Hollywood Tower3. Roller coaster4. Goofy Sky SchoolDon't miss the parades that happen daily at 4:30 and 6:00 pm.and the best part your visit will be signing off with spectacular display of Fireworks that happen around 9 pm. simply awesome. the changing lighting of the Castle in the Background is simply awesome. Don't miss it at any cost. Summary : I very much enjoyed this place with just one complaint. I visited in Late August and the Sun was very harsh and there is almost negligible arrangement by the park to have some sort of cover for the Sun or Rain maybe. It was really very Hot.,Disneyland_California,135
138667521,4,2012-7,United Kingdom,"Disnyland is full of great awsome rides, not only just for kids to enjoys but also for adults aswell! the worthless ride is simulator the que takes ages and the ride is absolutly rubbish, my favourite ride is spacemountain, my favourite ride of all time, its a thrill rollercoaster in the dark with twits turns and drops! its great i would advise fast track on this ride, also the other best ride is buzz lightyear, yes the que is horrendus but its all worth it its great for kids even teenagers, it gives you a chance to steer the ride yourself and shoot the aliens!. i advise not to bring to much valubles to the rides becuse there is no where to put them",Disneyland_Paris,124
389993472,4,2016-7,United Kingdom,"Just back from Disneyland Paris and thought it was great. The downside to a trip like this though is the length of time you have to queue for everything, and I do mean everything, and for that reason I would not recommend it for very young children that can't stand on their own for an hour at a time. It's also very expensive for gifts and decent food. Too many shops all selling the same stuff and too many fast food outlets, could do with more eateries that offered healthier, affordable food. The plus side is it is truly magical with loads to do and see and we still didn't manage see everything in the 2 full days we spent in the park. I would highly recommend Ratatouille for all ages, very amusing, and Micky the magician show.",Disneyland_Paris,138
352546170,5,2016-2,United Kingdom,"Fantastic trip   and we only saw part of it. My stepdaughter loved fantasyland (she adores Disney princess tales) and all the rides were great. It's like someone has taken rides as enjoyable as the best in every other theme park and put them together in one place. We were there in the cold and sometimes wet, but I guess going when we did meant that the queues were lots shorter, so it's worth considering going in February for sure. A great trip.Ok   Disneyland Paris is not for the food. Hot dogs, chicken nuggets, burgers and doughnuts are pretty much all you get in the park itself, at least outside the pricier restaurants (many of which shut early in winter anyway). ",Disneyland_Paris,120
132877192,3,2012-6,Malaysia,"It meet our expectation based on review on this theme park despite we think it is smaller than Universal Studio S'pore. Do not attempt to bring any food item inside as the security personnels stationed at the entrance will check every bag and will remove the food item. Overall the rides are in working condition and well maintained, most of the toilets are spotless despite huge crowd around the area.The crowd control need to be improved as visitors from across the other side of the border having problem to stand and wait in the line. Disney merchandise shops located at every single park and it's where Disneyland printing the HKD, people who collect the Disney momentos will find every single item with any of the Disney's character.",Disneyland_HongKong,127
214393952,4,2014-6,Australia,"I traveled to Disneyland with my partner in June this year. Wow was it fun! We made a fatal mistake in booking our trip to Disneyland though... 2 words... SATURDAY SUNDAY. Three tips that are crucial to make an amazing experience at this park even better. 1. Go midweek. 2. Figure out what rides you want to go on and plan your day accordingly, using FastPass effectively is imperative. 3. Go early, get there as they open. We noticed a massive difference from arriving at 10.30 one morning and 9 the next. But its hard not to be happy with your time at Disneyland, it brought the kid out in me. Also, MAKE SURE YOU GO TO THE FIREWORKS DISPLAY. So good. California Adventure was awesome too. Calfornia Screamin', oh yeaaaaaaaah.",Disneyland_California,131
186219891,3,2013-11,United Kingdom,"Just returned from a family trip to Disneyland Paris and, although we had great fun, we were disappointed by the number of attractions out of action. At this time of year half the kiosks and restaurants are closed so it was difficult to find a suitable place to eat in the park. Space Mountain, Lightning McQueen, Backlot Tour, all closed. Plus some others were temporarily shut due to technical faults. Toilets were pretty poor and not clean. Aside all of this, the park still has a magical feel and the little ones loved it. Christmas decorations added to the magic! We've been twice now and I am sure we will go again one day but our preference will be to return to Florida where they know how to do things properly!",Disneyland_Paris,131
207786058,5,2014-1,Australia,"Couldn't have asked for a more enjoyable day! The atmosphere was eccentric, the characters were interactive, the rides were fun and the best part was that the Disneyland Adventure Park was right across the way so you could just jump on over when you were finished! We enjoyed all of the rides here, the single rider was such a good idea! Instead of lining up for hours to get on one ride, you could choose to go on the single rider line so that you and whoever you were with were able to just get put on quickly in the empty seats! The rides only go for a couple of minutes so I didn't really even mind that we weren't seated together, we both experienced it and so much less time!",Disneyland_California,131
359197625,5,2016-3,Australia,"Loved disneyland!I had transfers to and from however ended up catching the train back which is auper easy to navigate.The park is well laid out and maps can be found as you enter the park.Staff are friendly, smiling and helpful (what youd expect from a disney park)Food isnt allowed in and they do check your bag.There is lots of dining options from snacks to mains that cater to western and asian tastes.Food is pricey however portions are large and filling.I was a solo adult so i got around the park easily, went on all the rides and saw all the showes in 5ish hours. Allow morw time if you have small children or going over school holidays Its a smaller park but i still had a fabulous time.",Disneyland_HongKong,128
305382714,5,2015-8,United Kingdom,"We went this month, stayed at network hotel. It was 5 mins walk to parkOnly negative thing is the ques, which was expected, a lot of rides had technical problems, which meant longer waiting timesEarl of sandwich does the best ones everPlanet Hollywood has about a 15 30 minute table wait but worthWe were all looming forward to the Wild West show , but we where not prepared to pay 79 euros per adult and 49 per child, scandalsThe parades are good but que earlyThe fireworks display are breath takingThere's a lot of height restrictions for kids and a lot got turned away very upsetTake plenty pain Klerk for your legs as the do ache of with all the walking lol",Disneyland_Paris,121
130209810,4,2012-5,India,"DisneyLand is a different world in itself.......nothing to compare it.If you are with kids and visiting during May or any other HOT months, please go there with enough time as the kids get exhausted due to the Heat, humidity and the amount of walking one has to do.Get the map first, spend good time on the map to decide on your priority areas as there are 4   5 sections in Disneyland. The best time to visit during the day is after 5.30 pm, when the sun is going down and it starts to get cooler.There are few restaurants and coffee shops inside. I found the restaurants to be expensive.You need to walk a LOT   wear comfortable shoes.Do not miss the PARADE at 3 or 4 pm on the main street and the FIRE WORK at 8 PM. ",Disneyland_HongKong,137
353965705,5,2015-7,Philippines,I have been to this place for 5 times since 2008 and i never get enough of it. I still want to go back whenever possible. The place brings out the child in you. The staff are nice and the park is clean. Don't forget to bring extra cash when you go shopping inside the park because the soveniers and foods are quite expensive. Don't wear heels as you get to do a lot of walking. I would suggest you arrive early or close to opening hours so you get to watch the opening parade when you can meet all the characters and then they have the 3'oclock parade which happens around 1PM and another closing parade at 10PM when you get to see the amazing fireworks. Love this place and will definitely visit again and again.,Disneyland_HongKong,137
578734203,4,2018-4,United Kingdom,My first ever Disney experience and what a wonderful little park it was. Made me feel like a child again.   Easy to get   with the direct trains.   This theme park does not need a review. It   s a great fun day out for all ages. Avoid going weekends as it can get extremely busy. we went on a Wednesday and luckily was not that busy.   longest we waited for a ride was 20mins.   The lion king show  iron man experience is a must see and the parade with all Disney characters was great fun. its happens x2. Once at 1400hrs and then last one at 1800hrs. A lot of food option and yes there is a HALAL option to.   Make your way to the Express club for traditional Indian options. Overall a good day out for all ages.,Disneyland_HongKong,138
187588326,1,2013-12,Australia,"Disneyland should be better than it is   very disappointed with our visit, which for us was a once in a lifetime event. Its not everyday you travel from Australia to go to Disneyland! The crowds were unbelievable   people, people everywhere, huge queues at every ride. I have never seen such a huge concentration of prams and wheelchairs in one place before. The parades performances were great, what we could see   people take up pole position 1 2 hrs before the event. Staff were average, looked bored and apathetic, its definitely not a magical place. My suggestion is that numbers entering the park should be capped to ensure that people have an enjoyable time . Of course this wouldn't happen because I get the feeling that it is all about money at the expense of people's enjoyment.",Disneyland_California,136
